class_cat,seq_name,class_id,qp,msr,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm,num_matches,num_detections,num_objects,num_predictions,idtp,idfp,idfn
ClassE,Johnny,63,30,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.214,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,30,8,87.4,84.4,90.5,98.2,91.5,11,11,0,0,600,121,4,10,89.0,0.226,0,4,0,6475,6479,6600,7079,5975.0,1104.0,625.0
ClassE,Johnny,0,30,16,89.2,86.0,92.7,96.7,89.7,9,8,1,0,600,178,5,10,85.5,0.239,0,5,0,5217,5222,5400,5822,5007.0,815.0,393.0
ClassE,Johnny,27,30,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.136,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,30,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.212,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,30,16,91.1,88.4,94.0,97.3,91.5,11,10,1,0,600,178,5,10,88.1,0.227,0,5,0,6417,6422,6600,7022,6207.0,815.0,393.0
ClassE,Johnny,0,34,8,82.4,87.5,77.8,77.8,87.5,9,7,0,2,600,1200,0,0,66.7,0.202,0,0,0,4200,4200,5400,4800,4200.0,600.0,1200.0
ClassE,Johnny,27,34,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.134,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,34,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.228,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,34,8,85.7,90.0,81.8,81.8,90.0,11,9,0,2,600,1200,0,0,72.7,0.198,0,0,0,5400,5400,6600,6000,5400.0,600.0,1200.0
ClassE,Johnny,0,34,16,82.4,87.5,77.8,77.8,87.5,9,7,0,2,600,1200,0,0,66.7,0.213,0,0,0,4200,4200,5400,4800,4200.0,600.0,1200.0
ClassE,Johnny,27,34,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.135,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,34,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.212,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,34,16,85.7,90.0,81.8,81.8,90.0,11,9,0,2,600,1200,0,0,72.7,0.204,0,0,0,5400,5400,6600,6000,5400.0,600.0,1200.0
ClassE,Johnny,0,38,8,75.0,85.7,66.7,66.7,85.7,9,6,0,3,600,1800,0,0,55.6,0.243,0,0,0,3600,3600,5400,4200,3600.0,600.0,1800.0
ClassE,Johnny,27,38,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.137,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,38,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.229,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,38,8,80.0,88.9,72.7,72.7,88.9,11,8,0,3,600,1800,0,0,63.6,0.228,0,0,0,4800,4800,6600,5400,4800.0,600.0,1800.0
ClassE,Johnny,0,38,16,76.9,86.2,69.5,69.5,86.2,9,6,1,2,600,1645,1,1,58.4,0.238,0,1,0,3754,3755,5400,4355,3753.0,602.0,1647.0
ClassE,Johnny,27,38,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.134,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,38,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.234,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,38,16,81.5,89.2,75.0,75.1,89.2,11,8,1,2,600,1645,1,1,66.0,0.225,0,1,0,4954,4955,6600,5555,4953.0,602.0,1647.0
ClassE,Johnny,0,42,8,76.1,81.0,71.7,77.4,87.5,9,7,0,2,600,1218,6,15,66.2,0.246,0,6,0,4176,4182,5400,4782,3873.0,909.0,1527.0
ClassE,Johnny,27,42,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.131,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,42,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.209,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,42,8,80.6,84.8,76.9,81.5,90.0,11,9,0,2,600,1218,6,15,72.4,0.229,0,6,0,5376,5382,6600,5982,5073.0,909.0,1527.0
ClassE,Johnny,0,42,16,76.4,80.5,72.8,79.3,87.7,9,7,1,1,600,1117,5,9,68.1,0.252,0,5,0,4278,4283,5400,4883,3930.0,953.0,1470.0
ClassE,Johnny,27,42,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.133,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,42,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.220,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,42,16,80.9,84.3,77.7,83.1,90.1,11,9,1,1,600,1117,5,9,73.9,0.235,0,5,0,5478,5483,6600,6083,5130.0,953.0,1470.0
ClassE,Johnny,0,46,8,54.9,64.6,47.8,53.1,71.7,9,4,1,4,1132,2533,17,22,31.8,0.221,0,8,0,2850,2867,5400,3999,2582.0,1417.0,2818.0
ClassE,Johnny,27,46,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.152,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,46,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.296,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,46,8,64.1,72.7,57.3,61.6,78.2,11,6,1,4,1132,2533,17,22,44.2,0.222,0,8,0,4050,4067,6600,5199,3782.0,1417.0,2818.0
ClassE,Johnny,0,46,16,58.2,70.5,49.5,53.1,75.6,9,4,1,4,923,2534,12,18,35.8,0.238,0,9,0,2854,2866,5400,3789,2673.0,1116.0,2727.0
ClassE,Johnny,27,46,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.142,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,46,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.281,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,46,16,66.8,77.6,58.7,61.6,81.5,11,6,1,4,923,2534,12,18,47.4,0.230,0,9,0,4054,4066,6600,4989,3873.0,1116.0,2727.0
ClassE,KristenAndSara,0,18,8,44.2,74.4,31.4,31.4,74.4,15,4,1,10,841,5357,0,2,20.6,0.210,0,0,0,2450,2450,7807,3291,2450.0,841.0,5357.0
ClassE,KristenAndSara,63,18,8,0.0,0.0,0.0,0.0,0.0,1,0,0,1,600,600,0,0,-100.0,nan,0,0,0,0,0,600,600,0.0,600.0,600.0
ClassE,KristenAndSara,67,18,8,9.4,50.8,5.2,10.2,100.0,1,0,0,1,0,539,3,3,9.7,0.308,0,3,0,58,61,600,61,31.0,30.0,569.0
ClassE,KristenAndSara,all,18,8,38.3,62.8,27.5,27.9,63.5,17,4,1,12,1441,6496,3,5,11.8,0.212,0,3,0,2508,2511,9007,3952,2481.0,1471.0,6526.0
ClassE,KristenAndSara,0,18,16,44.3,74.7,31.5,31.5,74.7,15,4,1,10,833,5351,0,3,20.8,0.210,0,0,0,2456,2456,7807,3289,2456.0,833.0,5351.0
ClassE,KristenAndSara,63,18,16,0.0,0.0,0.0,0.0,0.0,1,0,0,1,600,600,0,0,-100.0,nan,0,0,0,0,0,600,600,0.0,600.0,600.0
ClassE,KristenAndSara,67,18,16,9.2,56.6,5.0,8.7,98.1,1,0,0,1,1,548,2,2,8.2,0.300,0,2,0,50,52,600,53,30.0,23.0,570.0
ClassE,KristenAndSara,all,18,16,38.4,63.1,27.6,27.8,63.6,17,4,1,12,1434,6499,2,5,11.9,0.212,0,2,0,2506,2508,9007,3942,2486.0,1456.0,6521.0
ClassE,KristenAndSara,0,22,8,43.9,73.1,31.3,31.4,73.2,15,4,0,11,896,5354,1,2,19.9,0.207,0,1,0,2452,2453,7807,3349,2447.0,902.0,5360.0
ClassE,KristenAndSara,63,22,8,0.0,0.0,0.0,0.0,0.0,1,0,0,1,602,600,0,0,-100.3,nan,0,0,0,0,0,600,602,0.0,602.0,600.0
ClassE,KristenAndSara,67,22,8,14.6,46.8,8.7,18.3,99.1,1,0,0,1,1,490,5,6,17.3,0.322,0,5,0,105,110,600,111,52.0,59.0,548.0
ClassE,KristenAndSara,all,22,8,38.2,61.5,27.7,28.5,63.1,17,4,0,13,1499,6444,6,8,11.7,0.212,0,6,0,2557,2563,9007,4062,2499.0,1563.0,6508.0
ClassE,KristenAndSara,0,22,16,44.3,74.1,31.5,31.5,74.1,15,4,0,11,861,5344,0,3,20.5,0.209,0,0,0,2463,2463,7807,3324,2463.0,861.0,5344.0
ClassE,KristenAndSara,63,22,16,0.0,0.0,0.0,0.0,0.0,1,0,0,1,606,600,0,0,-101.0,nan,0,0,0,0,0,600,606,0.0,606.0,600.0
ClassE,KristenAndSara,67,22,16,13.8,49.0,8.0,16.2,99.0,1,0,0,1,1,503,6,6,15.0,0.303,0,6,0,91,97,600,98,48.0,50.0,552.0
ClassE,KristenAndSara,all,22,16,38.5,62.3,27.9,28.4,63.6,17,4,0,13,1468,6447,6,9,12.1,0.212,0,6,0,2554,2560,9007,4028,2511.0,1517.0,6496.0
ClassE,KristenAndSara,0,26,8,44.2,75.4,31.2,31.5,76.0,15,4,0,11,777,5351,1,3,21.5,0.206,0,1,0,2455,2456,7807,3233,2438.0,795.0,5369.0
ClassE,KristenAndSara,63,26,8,0.0,0.0,0.0,0.0,0.0,1,0,0,1,600,600,0,0,-100.0,nan,0,0,0,0,0,600,600,0.0,600.0,600.0
ClassE,KristenAndSara,67,26,8,12.8,42.9,7.5,16.7,95.2,1,0,0,1,5,500,4,4,15.2,0.320,0,4,0,96,100,600,105,45.0,60.0,555.0
ClassE,KristenAndSara,all,26,8,38.4,63.1,27.6,28.4,64.9,17,4,0,13,1382,6451,5,7,13.0,0.211,0,5,0,2551,2556,9007,3938,2483.0,1455.0,6524.0
ClassE,KristenAndSara,0,26,16,44.2,75.0,31.3,31.3,75.0,15,4,0,11,814,5364,0,1,20.9,0.204,0,0,0,2443,2443,7807,3257,2443.0,814.0,5364.0
ClassE,KristenAndSara,63,26,16,0.0,0.0,0.0,0.0,0.0,1,0,0,1,600,600,0,0,-100.0,nan,0,0,0,0,0,600,600,0.0,600.0,600.0
ClassE,KristenAndSara,67,26,16,13.1,32.9,8.2,24.0,96.6,1,0,1,0,5,456,4,4,22.5,0.306,0,4,0,140,144,600,149,49.0,100.0,551.0
ClassE,KristenAndSara,all,26,16,38.3,62.2,27.7,28.7,64.6,17,4,1,12,1419,6420,4,5,12.9,0.210,0,4,0,2583,2587,9007,4006,2492.0,1514.0,6515.0
ClassE,KristenAndSara,0,30,8,45.4,75.9,32.4,33.3,77.9,15,4,1,10,738,5211,2,4,23.8,0.207,0,2,0,2594,2596,7807,3334,2529.0,805.0,5278.0
ClassE,KristenAndSara,63,30,8,0.0,0.0,0.0,0.0,0.0,1,0,0,1,600,600,0,0,-100.0,nan,0,0,0,0,0,600,600,0.0,600.0,600.0
ClassE,KristenAndSara,67,30,8,36.5,46.3,30.2,65.2,100.0,1,0,1,0,0,209,4,5,64.5,0.342,0,4,0,387,391,600,391,181.0,210.0,419.0
ClassE,KristenAndSara,all,30,8,40.7,62.7,30.1,33.2,69.1,17,4,2,11,1338,6020,6,9,18.2,0.225,0,6,0,2981,2987,9007,4325,2710.0,1615.0,6297.0
ClassE,KristenAndSara,0,30,16,43.8,73.4,31.2,31.3,73.6,15,4,0,11,878,5362,1,1,20.1,0.191,0,1,0,2444,2445,7807,3323,2439.0,884.0,5368.0
ClassE,KristenAndSara,63,30,16,0.0,0.0,0.0,0.0,0.0,1,0,0,1,600,600,0,0,-100.0,nan,0,0,0,0,0,600,600,0.0,600.0,600.0
ClassE,KristenAndSara,67,30,16,62.9,70.3,56.8,80.8,100.0,1,1,0,0,0,115,2,3,80.5,0.352,0,2,0,483,485,600,485,341.0,144.0,259.0
ClassE,KristenAndSara,all,30,16,41.4,63.1,30.9,32.5,66.5,17,5,0,12,1478,6077,3,4,16.1,0.218,0,3,0,2927,2930,9007,4408,2780.0,1628.0,6227.0
ClassE,KristenAndSara,0,34,8,43.5,74.1,30.8,30.8,74.1,15,4,0,11,841,5406,0,0,20.0,0.200,0,0,0,2401,2401,7807,3242,2401.0,841.0,5406.0
ClassE,KristenAndSara,63,34,8,0.0,0.0,0.0,0.0,0.0,1,0,0,1,600,600,0,0,-100.0,nan,0,0,0,0,0,600,600,0.0,600.0,600.0
ClassE,KristenAndSara,67,34,8,99.6,100.0,99.2,99.2,100.0,1,1,0,0,0,5,0,1,99.2,0.345,0,0,0,595,595,600,595,595.0,0.0,5.0
ClassE,KristenAndSara,all,34,8,44.6,67.5,33.3,33.3,67.5,17,5,0,12,1441,6011,0,1,17.3,0.229,0,0,0,2996,2996,9007,4437,2996.0,1441.0,6011.0
ClassE,KristenAndSara,0,34,16,43.6,73.6,31.0,31.0,73.6,15,4,0,11,868,5389,0,0,19.9,0.204,0,0,0,2418,2418,7807,3286,2418.0,868.0,5389.0
ClassE,KristenAndSara,63,34,16,0.0,0.0,0.0,0.0,0.0,1,0,0,1,600,600,0,0,-100.0,nan,0,0,0,0,0,600,600,0.0,600.0,600.0
ClassE,KristenAndSara,67,34,16,59.9,63.6,56.7,89.2,100.0,1,1,0,0,0,65,1,2,89.0,0.334,0,1,0,534,535,600,535,340.0,195.0,260.0
ClassE,KristenAndSara,all,34,16,41.1,62.4,30.6,32.8,66.8,17,5,0,12,1468,6054,1,2,16.5,0.228,0,1,0,2952,2953,9007,4421,2758.0,1663.0,6249.0
ClassE,KristenAndSara,0,38,8,40.9,75.2,28.1,30.1,80.5,15,4,0,11,568,5460,3,5,22.7,0.197,0,3,0,2344,2347,7807,2915,2193.0,722.0,5614.0
ClassE,KristenAndSara,63,38,8,0.0,0.0,0.0,0.0,0.0,1,0,0,1,600,600,0,0,-100.0,nan,0,0,0,0,0,600,600,0.0,600.0,600.0
ClassE,KristenAndSara,67,38,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.348,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,KristenAndSara,all,38,8,42.6,67.9,31.0,32.7,71.6,17,5,0,12,1168,6060,3,5,19.7,0.228,0,3,0,2944,2947,9007,4115,2793.0,1322.0,6214.0
ClassE,KristenAndSara,0,38,16,41.3,75.3,28.5,30.5,80.6,15,4,0,11,572,5427,2,3,23.1,0.197,0,2,0,2378,2380,7807,2952,2223.0,729.0,5584.0
ClassE,KristenAndSara,63,38,16,0.0,0.0,0.0,0.0,0.0,1,0,0,1,600,600,0,0,-100.0,nan,0,0,0,0,0,600,600,0.0,600.0,600.0
ClassE,KristenAndSara,67,38,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.354,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,KristenAndSara,all,38,16,42.9,68.0,31.3,33.1,71.8,17,5,0,12,1172,6027,2,3,20.1,0.229,0,2,0,2978,2980,9007,4152,2823.0,1329.0,6184.0
ClassE,KristenAndSara,0,42,8,40.5,73.1,28.0,29.9,78.1,15,4,0,11,656,5472,2,15,21.5,0.232,0,2,0,2333,2335,7807,2991,2186.0,805.0,5621.0
ClassE,KristenAndSara,63,42,8,0.0,0.0,0.0,0.0,0.0,1,0,0,1,410,600,0,0,-68.3,nan,0,0,0,0,0,600,410,0.0,410.0,600.0
ClassE,KristenAndSara,67,42,8,97.7,95.5,100.0,100.0,95.5,1,1,0,0,28,0,0,0,95.3,0.344,0,0,0,600,600,600,628,600.0,28.0,0.0
ClassE,KristenAndSara,all,42,8,42.7,69.1,30.9,32.6,72.8,17,5,0,12,1094,6072,2,15,20.4,0.255,0,2,0,2933,2935,9007,4029,2786.0,1243.0,6221.0
ClassE,KristenAndSara,0,42,16,37.8,70.2,25.9,28.4,76.9,15,3,1,11,664,5593,4,16,19.8,0.222,0,4,0,2210,2214,7807,2878,2021.0,857.0,5786.0
ClassE,KristenAndSara,63,42,16,0.0,0.0,0.0,0.0,0.0,1,0,0,1,308,600,0,0,-51.3,nan,0,0,0,0,0,600,308,0.0,308.0,600.0
ClassE,KristenAndSara,67,42,16,97.8,95.7,100.0,100.0,95.7,1,1,0,0,27,0,0,0,95.5,0.350,0,0,0,600,600,600,627,600.0,27.0,0.0
ClassE,KristenAndSara,all,42,16,40.9,68.6,29.1,31.2,73.7,17,4,1,12,1004,6193,4,16,20.1,0.249,0,4,0,2810,2814,9007,3818,2621.0,1197.0,6386.0
ClassE,KristenAndSara,0,46,8,24.6,65.8,15.1,18.2,79.4,15,2,1,12,369,6387,7,13,13.4,0.151,0,7,0,1413,1420,7807,1789,1178.0,611.0,6629.0
ClassE,KristenAndSara,63,46,8,0.0,nan,0.0,0.0,nan,1,0,0,1,0,600,0,0,0.0,nan,0,0,0,0,0,600,0,0.0,0.0,600.0
ClassE,KristenAndSara,67,46,8,70.9,72.4,69.5,93.7,97.6,1,1,0,0,14,38,2,2,91.0,0.337,0,2,0,560,562,600,576,417.0,159.0,183.0
ClassE,KristenAndSara,all,46,8,28.1,67.4,17.7,22.0,83.8,17,3,1,13,383,7025,9,15,17.7,0.204,0,9,0,1973,1982,9007,2365,1595.0,770.0,7412.0
ClassE,KristenAndSara,0,46,16,27.0,72.9,16.6,18.8,82.9,15,2,1,12,303,6337,5,19,14.9,0.162,0,5,0,1465,1470,7807,1773,1293.0,480.0,6514.0
ClassE,KristenAndSara,63,46,16,0.0,nan,0.0,0.0,nan,1,0,0,1,0,600,0,0,0.0,nan,0,0,0,0,0,600,0,0.0,0.0,600.0
ClassE,KristenAndSara,67,46,16,97.5,95.8,99.2,99.2,95.8,1,1,0,0,26,5,0,1,94.8,0.348,0,0,0,595,595,600,621,595.0,26.0,5.0
ClassE,KristenAndSara,all,46,16,33.1,78.9,21.0,22.9,86.3,17,3,1,13,329,6942,5,20,19.2,0.216,0,5,0,2060,2065,9007,2394,1888.0,506.0,7119.0
